mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
6.707322794410246e-05,0.17273857074285473,0.14825651115645133,0.6790049181006939,0.34718607019989467,0.6382022385366579,0.014611691263447468,0.1687682618794001,0.49394968942599393,0.33728204869460593,0.1236806973378754,0.24691386663861514,0.6294054360235094
2.9610611053492066e-05,0.1720012522422675,0.598295733944933,0.22970301381279945,0.42049569852247776,0.008295972823829545,0.5712083286536926,0.1425858859767269,0.30951176291146437,0.5479023511118087,0.32054239936519585,0.6145794104595075,0.06487819017529672
9.857233337687006e-05,0.4216641497608082,0.48523415202726805,0.09310169821192371,0.32584964047567605,0.45968219477004196,0.21446816475428204,0.0751823662659577,0.6726501519742544,0.252167481759788,0.4179199699909238,0.49270193006122387,0.08937809994785231
1.745981257547658e-05,0.08639817899397073,0.7928761814666335,0.12072563953939575,0.016478031776060553,0.30078308801099285,0.6827388802129465,0.5955651674914185,0.36857022616474167,0.03586460634383987,0.19251501992339973,0.39068292180127523,0.41680205827532507
3.805416144246468e-05,0.027080918247340546,0.1278777905808905,0.8450412911717691,0.5381049127453945,0.2539314982855572,0.20796358896904824,0.30230803011074786,0.5132133864981908,0.18447858339106143,0.1619661629014127,0.7739124278178944,0.06412140928069293
5.4956168102946616e-05,0.3510562790483057,0.27791587245811267,0.37102784849358167,0.14502267185701317,0.23396032483907095,0.621017003303916,0.28314071163042726,0.456686907196253,0.26017238117331976,0.7683313901573082,0.09711777837507796,0.1345508314676139
5.185584666143406e-05,0.11765976767955139,0.702565088561069,0.1797751437593796,0.15087424044105352,0.18086640392757203,0.6682593556313744,0.6554574771591722,0.06928112587816998,0.2752613969626577,0.8693297615636738,0.03754834230454451,0.0931218961317816
6.541855139061205e-05,0.20648057248394347,0.4952152648580735,0.298304162657983,0.5189436907791884,0.22812188479901505,0.2529344244217966,0.4500706113336201,0.5124873008243738,0.03744208784200603,0.3071065808150874,0.3073715677825991,0.3855218514023134
3.510527674565246e-05,0.3275829979160644,0.43114116283022286,0.24127583925371274,0.2890576948937735,0.700218381072188,0.01072392403403849,0.2689118213694943,0.6916866321436402,0.03940154648686528,0.770844326789041,0.21502562790954508,0.014130045301413874
9.545742151267289e-05,0.6217592217432644,0.25272118469532995,0.12551959356140577,0.04513316385907723,0.8025446295478386,0.15232220659308415,0.5540271776789149,0.3578730398734801,0.08809978244760505,0.10411674734029397,0.42791058443129876,0.4679726682284073
8.609046267975833e-05,0.07291915841082003,0.7382000997062517,0.18888074188292825,0.1265583174823422,0.6194844619252036,0.25395722059245424,0.2677963078931466,0.11925998813577704,0.6129437039710763,0.1545460399159958,0.7620761316377416,0.08337782844626274
3.0183932606304783e-05,0.4733869841903257,0.49964207501700536,0.02697094079266893,0.3458476978431126,0.021236295211922274,0.6329160069449651,0.03114918040821235,0.2798935731941064,0.6889572463976813,0.12298608240499115,0.23463120237529642,0.6423827152197124
2.6951025171190985e-05,0.6207830849022524,0.11851764588211106,0.2606992692156364,0.6185125098761599,0.22527480976800113,0.1562126803558389,0.03654200766689264,0.3428259619891537,0.6206320303439536,0.27589040341717624,0.4640765493793043,0.26003304720351955
3.687570338933732e-05,0.06183864915693721,0.4216009021528728,0.5165604486901899,0.2879887929069196,0.5014413864077019,0.21056982068537855,0.5024203564249411,0.1475076107041365,0.3500720328709224,0.3691137729294944,0.15277047480924913,0.4781157522612564
8.707719879000837e-05,0.42696176242194495,0.40689796962803393,0.16614026795002107,0.42628460039854793,0.20049184123248606,0.3732235583689661,0.26820000624669393,0.5891935792055121,0.14260641454779405,0.37343651058683835,0.33744327399229285,0.2891202154208689
3.527015701143043e-05,0.7019668877823508,0.23922877885857954,0.058804333359069594,0.18534946766830163,0.025621169731062987,0.7890293626006354,0.014534611652688711,0.002195012138029695,0.9832703762092816,0.2852696964418277,0.3779593121101496,0.33677099144802275
2.1072544758779757e-05,0.01990039979550212,0.40571253980165034,0.5743870604028475,0.0677882280987887,0.7614764392739003,0.17073533262731105,0.31555502513090444,0.6078033619250888,0.0766416129440067,0.5784833777392919,0.09686445172275882,0.32465217053794926
7.468155255505785e-05,0.3351940631576137,0.1428670000043701,0.5219389368380162,0.46981708904911285,0.11017139746736815,0.4200115134835189,0.10597030921443873,0.0811217357447866,0.8129079550407747,0.5224139038132011,0.08935049309647308,0.3882356030903259
4.459591971062382e-05,0.25786564183376026,0.7265779651249702,0.01555639304126949,0.30520224306184107,0.5518147514743602,0.1429830054637987,0.24961973083654146,0.5153049650924535,0.235075304071005,0.005172861873964929,0.053041473782999116,0.9417856643430359
6.76187168693502e-05,0.45665081584222544,0.20656618918646513,0.33678299497130937,0.45737953956632094,0.17006422942359592,0.3725562310100831,0.1753634837728855,0.15590671292766256,0.668729803299452,0.23820940462906956,0.7302104423980715,0.03158015297285888
5.316789091376525e-05,0.28194390252203355,0.6324111396802871,0.08564495779767933,0.22803550715888868,0.07305436298305962,0.6989101298580517,0.24203566738334523,0.7221178348903788,0.03584649772627596,0.19098813311063925,0.0637508504147471,0.7452610164746137
3.8331866859296004e-05,0.10761029421312462,0.4035207097329675,0.48886899605390777,0.12760600726692112,0.31843311181311096,0.553960880919968,0.8339765142014963,0.049938782858401365,0.1160847029401022,0.25361494838215587,0.3783852482186038,0.3679998033992403
