mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
0.00020058301421050425,0.0033626072634798665,0.530849525362824,0.42127155612858824,0.04451631124510788,0.2001895264566492,0.346869982358012,0.3712165736077343,0.08172391757760464,0.10783940567545969,0.08565613159047261,0.6649819095573616,0.14152255317670603,0.19144646760156792,0.6766528205540486,0.042575388441887047,0.08932532340249638
0.0008698885599389179,0.11085417505865702,0.05464645194114687,0.4927056218912088,0.3417937511089873,0.08244842655100038,0.09229837923767803,0.6585235668417206,0.16672962736960092,0.40064703101161714,0.3170524826557642,0.2404808966035432,0.04181958972907551,0.5311328126851705,0.22319139898459733,0.10405268884492261,0.14162309948530932
0.00014773332684358008,0.4016523295833876,0.1005578211455293,0.1470741166907222,0.350715732580361,0.2011834858846205,0.10498091155245878,0.3380735398554551,0.3557620627074656,0.16722963405258576,0.10562659309173511,0.08181409173773538,0.6453296811179436,0.5346523470744402,0.08741296852039654,0.09240016947300989,0.2855345149321534
0.00029733548930463243,0.32871606775144496,0.22965035003412745,0.3970713224259478,0.04456225978847961,0.08502975304043692,0.6232959368843294,0.09897534094171076,0.19269896913352302,0.06540020436850669,0.5296182086485018,0.08906141725679861,0.31592016972619297,0.23413073282040966,0.28202378293930225,0.17348972593930237,0.31035575830098566
0.0006325444989486371,0.3906025123937568,0.2513714624271679,0.03303670640669229,0.32498931877238285,0.06149924952395183,0.011665748886336369,0.8272589696188724,0.09957603197083936,0.24555438293813514,0.4274896127458081,0.04420511033174648,0.28275089398431025,0.7679238222588644,0.1735802164977765,0.0376975900816143,0.02079837116174496
0.00044205648095003904,0.22231555861170402,0.18376618938262843,0.04864034855444177,0.5452779034512257,0.50168066907322,0.022901540955378885,0.011845093063732215,0.4635726969076689,0.628385469268275,0.18095781008544817,0.14887472373127014,0.04178199691500667,0.11697505137163625,0.033928396239307795,0.6736922246306922,0.1754043277583637
0.0006434230440979263,0.3111300904299463,0.23617610522809773,0.04375130788453302,0.4089424964574229,0.3165014485491717,0.22822502392120067,0.44670921626071153,0.008564311268916075,0.227017336036365,0.6194448508519452,0.08854177499981372,0.0649960381118761,0.17444497145130003,0.1747048431702062,0.23465105419718113,0.4161991311813127
0.0009851143603557071,0.20526083102210302,0.3827953307002842,0.25889455877901696,0.15304927949859587,0.3748198120449645,0.29767019923104865,0.12538614062597928,0.20212384809800762,0.40042208974436777,0.458311186011686,0.018360737337891536,0.12290598690605464,0.3599419299022197,0.11383790281852496,0.4121259423628492,0.1140942249164062
0.0006200027495806016,0.05572195025551699,0.11190112836201097,0.6566182819658203,0.17575863941665176,0.0770435246277868,0.7144380327843057,0.14464037755951129,0.06387806502839616,0.6189976075366075,0.01610719549413786,0.3583030025245765,0.006592194444678123,0.24758990811647308,0.2261633742234251,0.21139047205619826,0.31485624560390346
0.00022755849284608273,0.16197312543006878,0.14760373241074762,0.06549763060990321,0.6249255115492803,0.10379059045605915,0.497812470586946,0.14803404160388128,0.2503628973531135,0.3631529253839825,0.028346542987213147,0.1663603678179208,0.44214016381088356,0.00414239020095547,0.09790693848102838,0.5755813854913631,0.3223692858266531
0.00018132444193784782,0.6147233285713354,0.012679982809614632,0.03215011441787513,0.34044657420117486,0.02129595781343846,0.23928343895166276,0.37344472131077044,0.36597588192412844,0.4343860195665385,0.17321031220700486,0.09900941379255049,0.2933942544339061,0.24202963783537565,0.2276849319475512,0.18379142990854974,0.34649400030852356
0.0005254116603177586,0.18577598813292656,0.4293222944449856,0.022197473024804903,0.3627042443972829,0.16141393871898987,0.6183733303147412,0.01634569826030749,0.2038670327059617,0.11109065975423787,0.39610176822785753,0.22350608024443996,0.26930149177346474,0.14965830516341092,0.08960184389480103,0.7382939478720935,0.022445903069694656
0.0005265191777672517,0.1634552000061968,0.14391358166819457,0.611617667117085,0.08101355120852377,0.6048536245594892,0.02113172957749429,0.06637217385720093,0.3076424720058155,0.47431734645330337,0.15373555834720248,0.07392908963020126,0.2980180055692929,0.32911789528459917,0.05243768206777302,0.5698330297521946,0.04861139289543304
0.0004112384481800513,0.08180261309377085,0.2126758819661349,0.3871259464048433,0.31839555853525103,0.4218539551562356,0.38180385626438446,0.03795173357864229,0.15839045500073767,0.4246602919764456,0.2974495432597822,0.1352515184127428,0.14263864635102955,0.03106285031160272,0.410550350577363,0.19445109395806012,0.36393570515297424
0.00030173926857937096,0.0030072028224700786,0.1668961206735785,0.4831249521624128,0.3469717243415386,0.1645518463328366,0.24074333548519103,0.5332327755881398,0.061472042593832515,0.1161474889460507,0.03204752945701958,0.2679161058348708,0.583888875762059,0.19889159289880812,0.5742936582709366,0.18756490602180984,0.03924984280844554
0.0007601833805399549,0.261068559836069,0.2893752900321962,0.12987454568202889,0.3196816044497057,0.5637249548392063,0.1980480589166226,0.0900307017518823,0.1481962844922888,0.03791874217795119,0.29468055596320886,0.1917874129240211,0.4756132889348188,0.044296279893429796,0.2350218791039601,0.42346276716645836,0.2972190738361518
0.0007712161657051775,0.4913885124763224,0.09655867015250977,0.048708091225873024,0.3633447261452947,0.06782455883525518,0.004924925180059353,0.13892623781961794,0.7883242781650676,0.011302199545689756,0.4868731985834936,0.12708364058353128,0.37474096128728535,0.17930299542876174,0.02855497942862162,0.7145662171396251,0.07757580800299155
0.00015509674855265776,0.08766308865815742,0.04819858287604645,0.09307795132317004,0.7710603771426263,0.4618247657899883,0.11038371575555869,0.40492279027539935,0.02286872817905375,0.028374323091515663,0.2873619884616836,0.38733106742491746,0.2969326210218832,0.4472923999057416,0.005436690497793245,0.5442514961619784,0.0030194134344866397
0.0001592940101496876,0.11142811527067947,0.6892032435885236,0.15631537318435496,0.04305326795644193,0.46013076321620616,0.3289281409439796,0.1950660232783593,0.015875072561454984,0.4724677333886289,0.2292227498765825,0.23398692329136309,0.0643225934434255,0.05460723685248475,0.07983661083464333,0.12398959577619478,0.7415665565366771
0.000114428128200907,0.07429018105486995,0.22426203983656634,0.5671604177579795,0.13428736135058408,0.04467663422453222,0.17678383135276957,0.046178225349851526,0.7323613090728466,0.08008022370895607,0.026640982033809463,0.7369736404805952,0.15630515377663934,0.17390474496279304,0.3017636299618371,0.2432502984647654,0.28108132661060453
0.00010577754995655159,0.21247441321273347,0.32762036384546955,0.41474032185439474,0.04516490108740215,0.5934474587772618,0.034602482718558064,0.13566302057285917,0.23628703793132105,0.0642867554635479,0.13919174338825901,0.6204887789839768,0.17603272216421628,0.4303767536845495,0.18035550929678762,0.3764772481506486,0.012790488868014288
0.0008705646816675263,0.1672581686495599,0.07131961483186416,0.09465848040861377,0.6667637361099621,0.40711038616781525,0.1256803932701295,0.3415926217495539,0.1256165988125013,0.4711521355800742,0.3727289989102392,0.13827916718572103,0.017839698323965564,0.2685018326997184,0.19139410489308037,0.02531361963810924,0.514790442769092
0.0008837692216737636,0.4929606203569649,0.08718789078146824,0.20512549934048666,0.2147259895210801,0.1618987776978745,0.32396608502379437,0.32592632272320166,0.18820881455512947,0.2803871389995278,0.13804210604144834,0.459645462091786,0.1219252928672378,0.21511680160034716,0.20782378997811526,0.448031986419565,0.1290274220019726
0.0008970752173728323,0.08880844767748003,0.2355904081353804,0.4288499064169045,0.24675123777023503,0.05630251439895351,0.24401851173824216,0.3732781030987012,0.32640087076410323,0.05059036766502706,0.07066153012371951,0.6962689071682653,0.18247919504298815,0.12368518102033041,0.12409810719288966,0.7487147308679095,0.0035019809188703566
5.9905345859546206e-05,0.8229970906091988,0.01448313612299268,0.002983036956849733,0.15953673631095888,0.37662509874443567,0.1546123915851557,0.31799119048821556,0.15077131918219314,0.01016866500666902,0.4197533508954317,0.02544539084219513,0.5446325932557041,0.3444157406288938,0.2493033648472435,0.2594997560209105,0.14678113850295216
0.0008611393751656008,0.021860832878637354,0.21429893619553678,0.4807749714559068,0.2830652594699191,0.407488099479561,0.23525952424440316,0.3223948813839349,0.03485749489210094,0.5474400643936024,0.21371640351156623,0.0670754131903574,0.17176811890447377,0.23441498798215646,0.2897922065977914,0.2989742863584627,0.1768185190615895
0.0002731711280466507,0.30495611084419855,0.24833815523105218,0.36276062333714987,0.08394511058759929,0.11366136430786267,0.2667703081694182,0.12282770798909312,0.496740619533626,0.21760406592583256,0.3465103786449593,0.018718135401479874,0.4171674200277282,0.30435876270876233,0.3517858062587478,0.0005258200827883974,0.34332961094970144
0.00022379724295450913,0.160284538622927,0.12219724764777848,0.5845793704221445,0.13293884330714997,0.1918394883619167,0.068552508881907,0.1833008861014477,0.5563071166547287,0.1499740334772344,0.12677177051391375,0.3646847269254377,0.3585694690834142,0.13833224588193896,0.13999085623412066,0.32503970186312653,0.3966371960208139
0.00033419874544310467,0.02851548599052503,0.2627223284545247,0.4311101000185991,0.2776520855363512,0.12429279797623177,0.3846062561616939,0.1308197436947231,0.36028120216735116,0.42316508850586937,0.09611115267080955,0.3455950022928031,0.1351287565305181,0.029795874968441438,0.035318770348871986,0.2826322945110089,0.6522530601716778
0.0002661223988042299,0.18811047296751549,0.5550423992540385,0.03251006115338903,0.22433706662505695,0.2872809467282776,0.20858660961037137,0.40087092021664966,0.1032615234447013,0.750882729028356,0.0024586170483913428,0.2323362183120554,0.014322435611197004,0.27135084234935497,0.4114538522024035,0.1867040962740817,0.1304912091741599
0.0007156511157108255,0.10640683261101863,0.09485745787180513,0.12826745103172998,0.6704682584854464,0.3751675094740821,0.15538726190971164,0.3798171331261263,0.08962809549007988,0.34287319432449076,0.05058715271364067,0.3476698616756915,0.25886979128617704,0.29893306917914414,0.39243157521351724,0.11498548067950909,0.19364987492782945
0.0007024995449028854,0.3203451161193656,0.394556719026743,0.03237472466949731,0.25272344018439397,0.3784060942490758,0.02593306787155772,0.5718925817355119,0.023768256143854555,0.30077856944288084,0.30078741529048736,0.2674108415400563,0.13102317372657551,0.3292025272540888,0.06786112234752173,0.2865362154013084,0.31640013499708114
0.0009665765175089695,0.24467815943582846,0.3180646038814246,0.18827866197963028,0.2489785747031168,0.3034493000495908,0.0599683195797672,0.3064765515114299,0.3301058288592119,0.33555469413192024,0.21618779828927354,0.23657392367656166,0.21168358390224443,0.025090707970816195,0.7267995769806574,0.2239228400342732,0.024186875014253206
0.0007818138435269255,0.09749074611356884,0.25604829488680375,0.19784902553076447,0.4486119334688629,0.07113200590455043,0.2681425237102412,0.6414894800525975,0.01923599033261081,0.0055065473205279936,0.5703602981527963,0.04124257202774129,0.38289058249893454,0.30575720895119274,0.505362119240452,0.17049013180008057,0.01839054000827456
0.00018553267743250308,0.20179949987432788,0.5232024163460826,0.2160186591564576,0.058979424623132104,0.021306255496756688,0.17944431504133931,0.3708794671969121,0.4283699622649918,0.0021621556574087375,0.3108288963418563,0.15816731059533348,0.5288416374054015,0.191270834094703,0.047091863792293354,0.5598424045509437,0.20179489756205993
0.0008228447610434132,0.05282596251850313,0.19431511879919675,0.5710028485060356,0.18185607017626465,0.15797866894036544,0.05894434938025289,0.20508208882570964,0.577994892853672,0.6137749827799698,0.17202588231298593,0.14851466897414306,0.06568446593290106,0.44060605883065684,0.1028504037279494,0.3335136369278241,0.12302990051356968
0.0006477762807174407,0.5513560469496129,0.0015374498546125714,0.07012747331857053,0.376979029877204,0.8117112317782342,0.1038342601943705,0.06162702583915003,0.022827482188245207,0.012459147631656314,0.49901217681396315,0.018544063590163584,0.46998461196421687,0.4439705710815695,0.37644886382671555,0.04870562578189258,0.13087493930982227
0.0009673953664023142,0.33776008579121936,0.35538114487913536,0.2873843328469321,0.01947443648271302,0.03411192301936111,0.21467980372674386,0.37524541702786446,0.37596285622603054,0.17992836500090872,0.02353065043019323,0.2755363146547316,0.5210046699141664,0.2678860419718529,0.19363427022128643,0.4196329744718542,0.11884671333500663
0.000321312242899759,0.034688695576634676,0.33521497186409566,0.3950136704772023,0.23508266208206746,0.1073595377843315,0.05775609371308957,0.2816686405888122,0.5532157279137667,0.003555367554063077,0.5330804860162458,0.3469535341975336,0.1164106122321576,0.3212665453093032,0.1817174937851883,0.4154778322420132,0.08153812866349525
0.0009607854581795278,0.24076921327577816,0.45861729640475013,0.22150370125683147,0.07910978906264021,0.07589998130342396,0.4639732332761942,0.3484667377141214,0.11166004770626042,0.12890763265888547,0.2743647984417438,0.4139534256131939,0.1827741432861767,0.376544537542975,0.2699846539864064,0.33602232403493804,0.01744848443568056
0.0009302264511630342,0.42600360852272307,0.3542041399579927,0.06931545157179242,0.1504767999474918,0.3477293320022667,0.48571340851914635,0.13293580211928385,0.033621457359303136,0.3175226358182156,0.10794388365001459,0.4561750106322255,0.1183584698995443,0.4910898167261897,0.14292309065930342,0.2559563361085506,0.11003075650595628
0.00023632111062542966,0.08544847876512585,0.37848663925984677,0.17648523910788258,0.35957964286714494,0.7029968611725818,0.12881567463323962,0.016553321200044713,0.1516341429941339,0.027947072787022048,0.5823742537815865,0.3664394893394918,0.023239184091899706,0.31035788366249606,0.2603305422610118,0.05183153825511447,0.37748003582137774
0.00063843646168913,0.001784775016654333,0.6107354330796666,0.20788725739700992,0.1795925345066693,0.1563801942993146,0.6912280457797517,0.07046681321011433,0.08192494671081929,0.17524707306098153,0.24713156599154773,0.38897428518828464,0.1886470757591861,0.24199479776296803,0.08027772031331043,0.6352162756134443,0.042511206310277244
0.0009898800817515257,0.4004608557319743,0.08240845066478011,0.4320684204026712,0.08506227320057436,0.3232092455206637,0.19385073398626837,0.08864960546129505,0.394290415031773,0.05295681064772695,0.7118280306161042,0.11356716279873155,0.12164799593743719,0.639330781597106,0.05085706079678409,0.24034362846329646,0.06946852914281348
0.0007448052923403524,0.519370480783,0.04059607631926562,0.1504220690741755,0.28961137382355906,0.22804930910756444,0.5442644614885722,0.19228178524402517,0.03540444415983818,0.009694308393426804,0.32375533123714534,0.5560691957176249,0.11048116465180302,0.059262472814595096,0.2536521296597375,0.2683820364592485,0.4187033610664191
0.0007174649121618837,0.009790638299172538,0.14551887371676964,0.4969195580227647,0.34777092996129316,0.29431180374154525,0.21847886604674818,0.29188537160672695,0.1953239586049796,0.22152777742550206,0.3447286404508375,0.050870863932002686,0.3828727181916579,0.028140096975166007,0.12525562499894646,0.8263629820478917,0.020241295977995816
0.0007729130326193345,0.23687860040865893,0.03974338488315449,0.33464789726744215,0.3887301174407445,0.4640118406077676,0.26067749562877635,0.08236212849060598,0.19294853527285002,0.09707364096564397,0.7512531148835133,0.05633917809377448,0.09533406605706823,0.2830134997057707,0.11748407770219088,0.14582182414464448,0.45368059844739383
0.00019471526239625667,0.35202545400605056,0.05955805542199069,0.008230336127943133,0.5801861544440157,0.23142236046963424,0.15438951859917824,0.3222811070435537,0.29190701388763385,0.09469092027717707,0.06331376587340345,0.17328669344180717,0.6687086204076124,0.30882445701228534,0.33156214648888116,0.2814108251137663,0.07820257138506714
0.00017138876813032006,0.6319989359412302,0.021042614515207447,0.339057753172061,0.00790069637150137,0.3436311052457814,0.3588986314409003,0.2727335915311614,0.02473667178215691,0.28958214665848797,0.37417807558740956,0.1320351554642537,0.2042046222898489,0.08247427922780656,0.4446974942126703,0.24411982520784223,0.22870840135168083
0.0009203499681607793,0.1440713942856545,0.007542321485154102,0.8159784866322076,0.03240779759698384,0.29435774362971373,0.07111568806314603,0.26357542743620865,0.3709511408709314,0.1331597369625212,0.30443051191681403,0.3808427253622227,0.18156702575844202,0.38607502143664113,0.274370658978449,0.11521507147408214,0.22433924811082784
0.0007938876134776594,0.026046433421704318,0.10438574111781704,0.006084021316174387,0.8634838041443043,0.43252857253245885,0.19599699750436853,0.2095573443811972,0.16191708558197554,0.04886806725144566,0.3662799720786647,0.06867083264336857,0.5161811280265209,0.08111756104184092,0.33128476209110347,0.08454074835700154,0.5030569285100542
0.0005933468657936344,0.39095841309068746,0.056091639070712185,0.2995599959217172,0.2533899519168832,0.2639791574515716,0.33347926941530553,0.005325325465207725,0.3972162476679152,0.8974125961405275,0.0023725446067923706,0.06862786561888304,0.03158699363379702,0.12032191933453527,0.0854901135515575,0.7779172841913359,0.0162706829225715
0.00022060107951518736,0.1286600198214527,0.2961245042498478,0.5507315752786845,0.024483900650015128,0.1295587286669613,0.0892596891192464,0.41152047914423645,0.3696611030695559,0.4573153129014239,0.22967760609666943,0.1304905586020505,0.18251652239985622,0.30705199357762686,0.46391153727191387,0.18443931800012908,0.04459715115033014
0.0008905481626495299,0.4040240122515728,0.009205249422637118,0.042792296395233465,0.5439784419305566,0.13930621000778742,0.13048566140931164,0.10449521486946498,0.625712913713436,0.08194127522578232,0.010560357958259409,0.867238448983859,0.0402599178320992,0.22085037275083869,0.39383163171709146,0.3126010033128914,0.07271699221917846
8.044502558627253e-05,0.23594330799356458,0.518501614269694,0.06289814051796527,0.18265693721877624,0.42851843495118147,0.42684066348380384,0.14091124997940352,0.003729651585611282,0.10031178046232886,0.0885236061615306,0.3135851494557322,0.4975794639204085,0.6810898235058442,0.00594942204811616,0.31238284366095287,0.0005779107850866216
0.000848157947698615,0.02673736000975352,0.5036323223322764,0.31710709917773,0.15252321848024006,0.40863529818681743,0.10182498667005035,0.18244615179038173,0.3070935633527505,0.49127427000355006,0.34914386431849787,0.14949752952595488,0.010084336151997247,0.052039506436794086,0.40063554609422886,0.3206145797146122,0.22671036775436498
0.0007782350257391329,0.09289958328055531,0.4367544134197412,0.36024015827244305,0.11010584502726062,0.44605649557357946,0.11406719674166085,0.35037826182549675,0.08949804585926296,0.11132422794646821,0.4126360908009037,0.22061479271180665,0.2554248885408216,0.012371796071082714,0.449587856518021,0.49700402909558794,0.04103631831530832
4.6471550446463444e-05,0.027092815453612223,0.48073583027502237,0.22177020079484416,0.2704011534765213,0.1357032986184897,0.5874364625129251,0.0749511770310049,0.2019090618375803,0.47537001610740925,0.026311115102411714,0.013598021485538264,0.48472084730464093,0.013410515319313532,0.16597054112096143,0.33954419224004445,0.4810747513196806
3.426040659986645e-05,0.7948874616033601,0.05171404783361527,0.046810537208100994,0.10658795335492355,0.20377512391371672,0.48179118117120184,0.003982236493531605,0.31045145842155,0.8457751272755865,0.11689501817299452,0.027173143857829124,0.010156710693589727,0.010219652287152797,0.21596907596437515,0.3719786871502758,0.4018325845981962
0.0004899709762565061,0.06202492734513973,0.47326940830082487,0.28610643183199874,0.178599232522037,0.47247951597548576,0.0031826820543098266,0.09757955285293915,0.4267582491172653,0.10575497849675491,0.13345011890709108,0.23595251802530282,0.5248423845708512,0.03780122800099028,0.09442723615145712,0.2724389783415913,0.5953325575059613
