mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
9.91529287180046e-06,0.07046091880532479,0.22123911689597908,0.2991679016396503,0.4091320626590459,0.07307875965390762,0.13675807120248168,0.5550290633046351,0.23513410583897554,0.13927606723282956,0.11363094302525673,0.3963386166445277,0.3507543730973861,0.31586813171520595,0.3453331290668816,0.15618937078143677,0.18260936843647557
6.659189141648201e-06,0.19836853218142042,0.2926965045087254,0.10976126755969032,0.3991736957501638,0.051240286560318954,0.22258725221002187,0.17513343472833154,0.5510390265013276,0.1444875633743352,0.40066717316776895,0.311018429769094,0.14382683368880195,0.30913663187967155,0.23212284883632972,0.10679977753273084,0.3519407417512679
8.931612561013178e-06,0.36425073811277764,0.15149582640539783,0.1331628668534265,0.351090568628398,0.20499406784901175,0.2664529439536262,0.02031966590997908,0.5082333222873829,0.3679584284632097,0.2432609710209426,0.2572315825570129,0.1315490179588348,0.07574820166059465,0.4844019801578516,0.17001754373051442,0.26983227445103936
3.7533959027644376e-06,0.02173615999159767,0.2555445920906228,0.1686367701433728,0.5540824777744067,0.11154649873492031,0.24301662606285301,0.5008161203112537,0.144620754890973,0.046759262669614526,0.23062892810855917,0.37191091325370745,0.3507008959681188,0.49245485520855165,0.24870897494623945,0.1053035365139676,0.15353263333124112
2.9557776773009694e-06,0.12609913428934152,0.25102187200079484,0.17062316274181558,0.452255830968048,0.28373404843370487,0.21152608975529918,0.3719532071899896,0.13278665462100647,0.45592246914076284,0.10284756684090962,0.15713459210037534,0.28409537191795226,0.5878235082494911,0.23601577704785137,0.09752489342548226,0.07863582127717511
8.935711167577537e-06,0.05125163118548115,0.08058324824307966,0.3377271883833329,0.5304379321881063,0.21752390018307052,0.17778658198784128,0.5211950054520895,0.08349451237699868,0.031340826412474876,0.678273164941434,0.07005678286566056,0.2203292257804305,0.47467196743753004,0.20058050557416912,0.004890714890007419,0.3198568120982936
1.7091358073634015e-06,0.2682262418462063,0.09674496681457101,0.55787833276656,0.0771504585726629,0.06415202353893343,0.42811514698203124,0.28525606808403303,0.22247676139500236,0.2188522791033292,0.037720907431796735,0.5826538136860204,0.1607729997788535,0.38769137785494234,0.1930216137254852,0.16226940018792496,0.25701760823164754
4.567662326018375e-06,0.15589915261390505,0.19994085227336006,0.09983319087357137,0.5443268042391636,0.2020565714558827,0.3927834429631529,0.1457561186392885,0.2594038669416759,0.0416431356461813,0.16481229271683595,0.4925345646526301,0.30101000698435254,0.486382983779764,0.031362658285026435,0.0685133283934411,0.41374102954176845
5.826029495608211e-07,0.13724072536463877,0.45590313914223984,0.0392467954537036,0.3676093400394178,0.06683612082994575,0.1841612950515011,0.013832837589404345,0.7351697465291489,0.24815618533826755,0.20119759917655777,0.21379450433918729,0.33685171114598744,0.37394315951484197,0.15231234205107488,0.11957206880342924,0.3541724296306538
6.441798894150902e-06,0.43668985594630716,0.16920375284553904,0.21468653743756905,0.17941985377058486,0.040051978479495653,0.04676388725145755,0.7588941815756256,0.15428995269342113,0.06517714967623642,0.06582176812137391,0.8034345739448296,0.06556650825755997,0.17603799261967634,0.16899578264796333,0.15274988040971554,0.5022163443226448
1.6802079062978144e-06,0.2518122040631492,0.17827090887254024,0.21247023854529562,0.3574466485190149,0.03033288517523297,0.6820423426446258,0.18804271647345897,0.09958205570668227,0.12506502342527728,0.4103744103908771,0.12505023826327885,0.3395103279205668,0.4384537988701392,0.28405661442400465,0.12547117049070725,0.15201841621514892
