mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
8.446127795510287e-05,0.032534013861376054,0.44722078823825007,0.5202451979003738,0.21650924406472788,0.09748129926910956,0.6860094566661626,0.6350451462924899,0.3383744534832491,0.026580400224261114,0.2862286988876057,0.597029177860699,0.11674212325169517
0.0004729599344167194,0.36714185189869203,0.37573220664653334,0.25712594145477463,0.5783111530487928,0.2926372869675696,0.12905155998363763,0.5477549277609836,0.3461470429844778,0.1060980292545387,0.14354631193180692,0.20139621129125193,0.6550574767769411
0.0005365701432700485,0.5794974971864887,0.38064010919982955,0.03986239361368188,0.26707114651519615,0.552843448316808,0.18008540516799582,0.49854104586361575,0.27027832344809927,0.2311806306882851,0.4890586571591413,0.44445825999179944,0.06648308284905935
0.00017361392711976397,0.5353687357405846,0.33239673917315204,0.1322345250862632,0.5256037630388004,0.26845021787216083,0.20594601908903873,0.3868813266694193,0.2589146277473953,0.35420404558318536,0.657554666321108,0.15245292110695652,0.18999241257193542
0.0004560760819618376,0.19069313445488859,0.41071248897407964,0.39859437657103175,0.02924881908130994,0.3691242419861791,0.6016269389325108,0.625007849993782,0.17858034659516658,0.19641180341105144,0.4881514212750693,0.23640721624732428,0.2754413624776064
0.000946905815113547,0.5215616828529794,0.11966510454895776,0.35877321259806283,0.3170218637945524,0.2712237642138099,0.4117543719916377,0.00470311578680227,0.30463176285714777,0.69066512135605,0.12687809879097686,0.3084337174418461,0.5646881837671769
3.13113137682545e-05,0.001462189482795917,0.7707800222688699,0.22775778824833412,0.07010446110307234,0.7089167803976564,0.22097875849927143,0.2896023038768314,0.5386101317326468,0.17178756439052173,0.4331668097992178,0.3600524997062712,0.20678069049451103
0.00011829872066673101,0.2861364603073,0.43742522823944396,0.2764383114532559,0.21592906248560817,0.42088911907488963,0.36318181843950226,0.3343585920220757,0.04858903312282753,0.6170523748550968,0.21459413657433468,0.16432489682250107,0.6210809666031643
0.0004344250144978503,0.1495694109864896,0.15378184516674895,0.6966487438467615,0.20755459948302915,0.6035392761807137,0.18890612433625711,0.25964238760052394,0.379420203453048,0.3609374089464282,0.1016688541765407,0.691320463757437,0.20701068206602227
0.0002024830188722107,0.7240154775829417,0.16817531468025051,0.10780920773680785,0.6917745745283561,0.1918379877750096,0.1163874376966342,0.21190321428595993,0.4593011723459596,0.3287956133680806,0.4398449749199579,0.5091776739050369,0.05097735117500524
