mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
6.333429479254306e-05,0.04989705827587598,0.25078577767006344,0.6993171640540606,0.7617538180591774,0.1736662322667943,0.0645799496740283,0.1900189655991448,0.6636835511648254,0.1462974832360299,0.529642954458474,0.1690640008112295,0.30129304473029656
8.146270928778501e-05,0.5126479868702162,0.4120585126827236,0.07529350044706012,0.5837652390739885,0.37341015047403703,0.042824610451974554,0.01918251967037088,0.15975125495799217,0.821066225371637,0.008303784928798963,0.15458286149758718,0.8371133535736138
6.333820876617337e-05,0.4577210467464404,0.22322058913244947,0.3190583641211101,0.4889061255184405,0.32728615103240327,0.18380772344915633,0.27103923612235825,0.1435816095254957,0.585379154352146,0.6134183038008664,0.3534769904487599,0.033104705750373775
1.0020070862695698e-05,0.30826433579349566,0.10008340120319043,0.591652263003314,0.2240187910130562,0.23053017668717105,0.5454510322997728,0.5705748589105883,0.12685145720779623,0.3025736838816154,0.4836370030565735,0.06043357375800795,0.45592942318541857
2.180655282138588e-05,0.3188260909923728,0.12727186570154136,0.5539020433060858,0.005941831170065415,0.22173107118832946,0.7723270976416051,0.10680676935846706,0.5125658169313125,0.38062741371022035,0.08111494722923324,0.7193262538733404,0.19955879889742625
5.086207277677685e-05,0.5795600585754217,0.1692525527325321,0.2511873886920463,0.11842797972781693,0.2690045633841357,0.6125674568880474,0.49285721869674337,0.49283612715015246,0.01430665415310417,0.6830714036808784,0.19591364198829442,0.12101495433082726
5.1702750287653086e-05,0.9510596765018942,0.001172274536411555,0.047768048961694454,0.06621421102468844,0.6465063520499057,0.2872794369254058,0.11269607555770028,0.1532203005844292,0.7340836238578705,0.6723227978513754,0.24739178842814494,0.0802854137204797
2.502048299301885e-05,0.46827887814405705,0.5112523841633536,0.020468737692589223,0.3581303400676942,0.19295182304479172,0.44891783688751413,0.1511796162958115,0.05633128297409323,0.7924891007300952,0.9030345665532926,0.03502671668866375,0.06193871675804369
9.523053415174095e-05,0.34290569556438044,0.2162978319475678,0.4407964724880517,0.4808842584774209,0.5066359006752502,0.012479840847328838,0.6098232949929393,0.2464904034625958,0.14368630154446493,0.28662795631549376,0.6987152909506751,0.014656752733831158
2.258539850109729e-06,0.06368389295121513,0.40838396726610654,0.5279321397826784,0.14105658928955056,0.5385488121424072,0.32039459856804225,0.28132186252311464,0.3646754017414466,0.3540027357354387,0.26118232118930707,0.6297798233490806,0.10903785546161235
7.04193804112041e-05,0.021691026604005403,0.4932754806290698,0.4850334927669247,0.7142422041375609,0.05727816968092986,0.22847962618150933,0.022616650650201298,0.45728236711859377,0.520100982231205,0.48974077992916915,0.25000012328086424,0.2602590967899666
1.7866839083444993e-05,0.7444534802520404,0.014528343445318725,0.24101817630264086,0.4552392224895766,0.3087925750168443,0.23596820249357917,0.16715547919705082,0.8040063082345101,0.028838212568438937,0.3672308421102919,0.004378955909249527,0.6283902019804586
6.706789994360304e-05,0.13328899295428168,0.5692407588018015,0.2974702482439168,0.10051521280882614,0.6882974973421749,0.21118728984899898,0.3241864948400103,0.042273103287290836,0.6335404018726988,0.04345197035052151,0.08398881034399122,0.8725592193054873
8.381438202505621e-05,0.4597615527823559,0.30322076470441445,0.23701768251322952,0.22050699439755442,0.0832740070143293,0.6962189985881162,0.13588933317642898,0.5552707860318123,0.3088398807917586,0.3761168369809062,0.10045040136048028,0.5234327616586135
8.959453627662533e-05,0.172964206893367,0.003910606652251125,0.8231251864543818,0.9488788377999124,0.023649125449060504,0.027472036751027107,0.05188828384682903,0.5342675815421609,0.41384413461101,0.014632903324086066,0.0539094672793467,0.9314576293965673
6.294997885842416e-06,0.11375824925060632,0.8497583499850943,0.03648340076429957,0.34197817233041045,0.30068791290300656,0.357333914766583,0.2693327451662731,0.22335432887164416,0.5073129259620828,0.46372514956544064,0.45627417207127824,0.08000067836328112
2.62939752580775e-05,0.040799126295398724,0.1473226194669496,0.8118782542376517,0.03661620616953598,0.15439051440141205,0.808993279429052,0.019500491404544407,0.9619029710033997,0.018596537592055706,0.15702568805427974,0.7058068905454272,0.13716742140029295
2.5093811604871327e-05,0.526962124795021,0.4204382169536448,0.05259965825133428,0.060139358031932544,0.0944110051229369,0.8454496368451305,0.8532174270576685,0.06524428078149097,0.08153829216084046,0.24173606340972772,0.4170126974757293,0.3412512391145429
4.4346578221613045e-06,0.2146275606236011,0.39441322371673515,0.3909592156596637,0.5121147307936531,0.13816907844023438,0.3497161907661126,0.11938035550211037,0.51091128804157,0.3697083564563196,0.38598608492394354,0.44522273598089546,0.168791179095161
4.993400723768795e-06,0.30644969892195484,0.2956436980893928,0.3979066029886522,0.3683278297179127,0.22509972322385038,0.4065724470582369,0.1177172415435912,0.009137121171406082,0.8731456372850026,0.17925642308630127,0.09372119857074726,0.7270223783429515
9.214245368505898e-05,0.16100364603370879,0.052698882727463314,0.7862974712388279,0.34244600197651714,0.47445124815724893,0.18310274986623398,0.6843838571639255,0.2355752766523763,0.08004086618369816,0.13091717364725602,0.7911605476777456,0.07792227867499824
5.390778608667885e-05,0.10149487061639317,0.19935249860945503,0.6991526307741518,0.07906094052333645,0.6895162347455103,0.23142282473115336,0.5331464706263104,0.45853319167639206,0.008320337697297508,0.34227454816982406,0.03596112654169131,0.6217643252884846
1.1589978074861364e-05,0.3495360153167773,0.4757676972439994,0.17469628743922316,0.809489839741918,0.16467602080751698,0.025834139450565063,0.12119033793263723,0.5168806458192059,0.3619290162481569,0.13458586707574627,0.082409109899089,0.7830050230251647
4.666169850142117e-05,0.4404232705860666,0.5376894199255159,0.02188730948841744,0.4666250085882807,0.14746384646869118,0.3859111449430281,0.4000032435464584,0.5585427522007936,0.04145400425274803,0.8806776942983003,0.05769826138142986,0.06162404432026991
