mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
7.941040367219357e-05,0.0568468792469215,0.12216810495953964,0.28522212639704536,0.5357628893964936,0.109305113520731,0.019373589396882634,0.6730903603073652,0.19823093677502102,0.13904145411073224,0.11774343381547347,0.5913527707250591,0.15186234134873522,0.5023098464062642,0.1378007553378261,0.2407753777664274,0.11911402048948239
1.0253936999035468e-05,0.2577859406257599,0.13264935161719443,0.42674190804268547,0.18282279971436022,0.30113632144409574,0.15450962397866366,0.1898280985422015,0.35452595603503917,0.21482716877957617,0.16088975223456253,0.2101455279572699,0.41413755102859134,0.5729052011013629,0.20300358776486463,0.012397266080524105,0.21169394505324826
5.2738244448108865e-05,0.273144118106627,0.3059202647177294,0.2929825058166286,0.12795311135901496,0.06307077545327136,0.5432763129085053,0.3024321022518706,0.09122080938635269,0.22132043737136636,0.21565445650048162,0.358550367551976,0.20447473857617615,0.23031774656923684,0.06638012295333767,0.26017499339427774,0.44312713708314777
4.209799100493515e-05,0.09248062783102146,0.1584858527416357,0.24687853896834402,0.5021549804589989,0.2989785592723025,0.07669915016751488,0.5542202330359595,0.07010205752422324,0.07069188320046205,0.40725121022872235,0.37162607702164313,0.1504308295491724,0.05203651441547949,0.05863737106525968,0.46902920930745795,0.42029690521180296
1.4092023247510118e-05,0.23228145116578838,0.27401174349273844,0.1704540989509922,0.32325270639048104,0.22493917999237112,0.04210446520279798,0.5303262646007256,0.20263009020410525,0.1266652462842503,0.16647915500943827,0.5167325798582474,0.19012301884806418,0.38929978552781763,0.2935596104325762,0.12762439539103004,0.1895162086485761
3.295027960374299e-05,0.22327221888612755,0.20079274481674358,0.38256527542672936,0.1933697608703995,0.0558643696328566,0.21308442223304333,0.5918011354259267,0.13925007270817333,0.14077105787126465,0.35874866561711594,0.35930795702052,0.14117231949109943,0.21860868074264103,0.32547767687073104,0.26603732722547097,0.189876315161157
2.17739916541785e-05,0.44035327082386516,0.04869995619384676,0.027595659839874997,0.4833511131424131,0.07694379744634733,0.09600478975207583,0.28878000464433007,0.5382714081572467,0.16429445216815322,0.20889725191163583,0.042459949535911756,0.5843483463842992,0.45706331804596023,0.07070451455282004,0.36449811183320346,0.10773405556801643
1.686249987979385e-05,0.30051555490431114,0.3308952921671401,0.2664341190428571,0.10215503388569172,0.16809362649835852,0.16725910930029897,0.17125645525802985,0.4933908089433126,0.08658648076288411,0.46935134739170137,0.19566666708130676,0.2483955047641078,0.38272420588034634,0.30716429310758525,0.02324354238010265,0.2868679586319658
3.563479945689691e-05,0.32415533663646207,0.0691352994323334,0.39019739357250965,0.21651197035869485,0.08711325836494307,0.18002736019598567,0.4796782780644901,0.25318110337458133,0.08545399624437477,0.4005600336903771,0.022299407408556737,0.4916865626566914,0.11332989339603525,0.5429910646326687,0.294169721171822,0.049509320799474094
1.899444393501111e-05,0.0556969120235945,0.19026302409050425,0.3508683367632671,0.40317172712263405,0.0438991053775635,0.7236314681139806,0.002220603594293047,0.23024882291416288,0.2304598052076707,0.37254725388069065,0.10402966044017695,0.29296328047146153,0.12868651733852865,0.3269655211950316,0.32008461650935294,0.22426334495708683
7.084648105590575e-05,0.048155432420510236,0.2431273574818593,0.18640896067191826,0.5223082494257122,0.04358787924181762,0.0773060213085367,0.3587987971516635,0.5203073022979822,0.3175270839820112,0.24582525967684257,0.20949729029025285,0.2271503660508934,0.29359960210921293,0.19153751400557045,0.04677303547711295,0.4680898484081037
3.0745380922527426e-05,0.15762924915816326,0.2964294100922843,0.36643351397183793,0.1795078267777145,0.19853272806869143,0.33761349423486137,0.36496849433760775,0.09888528335883948,0.1444326740873881,0.16936497843530557,0.5664732800149879,0.11972906746231846,0.6468119645197793,0.08209152149751814,0.13346251691912053,0.13763399706358204
1.6826222980356853e-05,0.23533160383461144,0.11340992653063406,0.001512058455973686,0.6497464111787807,0.03319908500212526,0.17196326280491747,0.3277443819621168,0.46709327023084046,0.5324962720319492,0.16540735783319882,0.14853537118793644,0.1535609989469155,0.2917995429071873,0.5158484366895284,0.09609543246419683,0.0962565879390875
