mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
9.136586687523777e-06,0.15385859099634874,0.08702650337118717,0.6719354556086886,0.08717945002377547,0.04935648108895305,0.4566381790342855,0.11382301342587386,0.3801823264508878,0.5668451397766788,0.3291649567181303,0.01564755623457645,0.08834234727061452,0.2481542310040701,0.04799304385907183,0.487152001682449,0.21670072345440913
1.9172231321866743e-06,0.3289827937001046,0.22338822369031955,0.44570843787440484,0.001920544735170976,0.19865325533690165,0.4323303755499988,0.21677922988417178,0.15223713922892776,0.5536047261667919,0.10983766064552591,0.051976000560952806,0.2845816126267294,0.2318120134860338,0.07647460018188779,0.5884635249101501,0.10324986142192821
4.848827163899841e-06,0.17205941215466258,0.15053018868829143,0.18343196683591736,0.4939784323211286,0.1553770702007013,0.18083815956042273,0.38556365752663935,0.27822111271223665,0.1700740699639405,0.2302848831891531,0.5948732047768523,0.0047678420700541235,0.06889283466346033,0.0034003408088476295,0.8929694382963471,0.034737386231344924
8.968624553135567e-06,0.09506337309400026,0.3601504455756807,0.2749161085677458,0.2698700727625733,0.15795418187667248,0.11519478027716451,0.6087319885987468,0.11811904924741609,0.6574380657490152,0.19925171448187778,0.07934582941793841,0.06396439035116858,0.04472295162735174,0.11353109019066399,0.4095397793884822,0.43220617879350204
7.114222873187965e-06,0.2773589176805179,0.3172232520477846,0.2840060860191833,0.12141174425251428,0.15145310161819492,0.3544439093929497,0.015454035341628314,0.47864895364722715,0.5472287713155279,0.01899236470602672,0.1718350992270776,0.26194376475136777,0.08967125953748517,0.33110138209751466,0.3385071025398691,0.24072025582513099
9.486826681203693e-06,0.16577722027153352,0.13765868226453812,0.5549714102333203,0.14159268723060817,0.15854368201011618,0.11664438493121881,0.3553926784376202,0.36941925462104486,0.5389949922817266,0.22102507132795537,0.1190393638307659,0.12094057255955204,0.3847621216300782,0.2739191890666712,0.14810525786283718,0.1932134314404134
7.708501829230929e-06,0.326584253262826,0.26284829480906097,0.13355603624790918,0.2770114156802038,0.2034433806116416,0.4249522503544304,0.27664988356228365,0.09495448547164426,0.6242251723955274,0.3228749741161493,0.0493186194048125,0.003581234083510687,0.13457199112820178,0.35212598403656065,0.08730818506038351,0.42599383977485417
4.602169466966162e-06,0.5041802509343895,0.1209228385244446,0.33862751856451767,0.036269391976648274,0.051070207263927136,0.263827906826203,0.08749514465762562,0.5976067412522442,0.35798920440061216,0.4334224366539167,0.09398820764317953,0.11460015130229154,0.145439808873364,0.13146808885817907,0.10437172338408843,0.6187203788843685
7.607698370179949e-06,0.17141646970666594,0.19686069873097164,0.43340870594867814,0.1983141256136845,0.19322627089888497,0.25555004564004596,0.34601935207611323,0.2052043313849558,0.14113949569942974,0.2865879061259323,0.3169257405475122,0.25534685762712567,0.04360198390033376,0.22848985042982856,0.31864137816256816,0.4092667875072695
1.1742993450103495e-06,0.14501292361935894,0.36339532276044934,0.40991122957165066,0.08168052404854104,0.08815807043452101,0.39743310025916406,0.3236758173180075,0.19073301198830755,0.44311557349757985,0.027820685167917386,0.31311379376571813,0.2159499475687847,0.0567636555097768,0.49749177878595074,0.3359321190390914,0.10981244666518089
9.887791301049498e-06,0.24098142202577463,0.1343694958018654,0.3709407750535723,0.2537083071187876,0.16542588663391644,0.25965238020628584,0.5137632279951619,0.061158505164635724,0.1272311616011803,0.3385225120555287,0.3504109883342186,0.1838353380090726,0.1653030224140096,0.08839211719978929,0.3301974280328598,0.4161074323533413
5.382641534644837e-06,0.2321955122514499,0.18353373366997205,0.28631455253145177,0.2979562015471263,0.02318658645485805,0.6185671623544724,0.27722215959868524,0.0810240915919842,0.4315964194525118,0.10410244042260511,0.2735452441693026,0.1907558959555804,0.08553011963627816,0.16675700248198416,0.7259739992658097,0.021738878615927992
5.894829634579382e-06,0.04858043225996875,0.2526754337014204,0.38223814757670277,0.31650598646190803,0.09552169025793378,0.17021162385523603,0.4729159544689262,0.261350731417904,0.24827225062001118,0.08254059643249143,0.534094292749476,0.1350928601980215,0.03048661783817122,0.28388806773824377,0.4222108835796259,0.263414430843959
2.950031622216236e-07,0.23653414685434607,0.2322334241321959,0.1948960538341922,0.3363363751792658,0.26575839488099046,0.38613632343483695,0.2550301927181594,0.09307508896601327,0.5265555823650514,0.15217147287948307,0.15831383435812751,0.16295911039733804,0.09993591022555204,0.09151627437175841,0.6296123200648042,0.17893549533788533
3.198699163586052e-06,0.36146747710983856,0.27275230141080586,0.3536525843357459,0.012127637143609676,0.21263169313847122,0.0849063318872958,0.46965293453651025,0.23280904043772271,0.21669923664133853,0.24139017033237878,0.16335598850481306,0.37855460452146955,0.06409768130412055,0.18084443043841036,0.29624712198013414,0.45881076627733497
5.442959688938504e-06,0.3167931238711616,0.22049332923574236,0.328546358851765,0.1341671880413311,0.2605551985688787,0.41409181628463665,0.02548608336308411,0.29986690178340053,0.3260239587865683,0.2435066792607925,0.2623661978121669,0.16810316414047238,0.11131635584475785,0.20950653356028798,0.5200323736498158,0.15914473694513842
6.544825305700595e-06,0.19687801441983785,0.2222984153286206,0.46123445535954993,0.11958911489199164,0.22731874012873204,0.35014761633020014,0.31755663910852727,0.10497700443254052,0.3788876916726851,0.2969023186275843,0.05880137899808299,0.26540861070164756,0.08082193702574195,0.09048476371756595,0.507171269028741,0.3215220302279511
8.75151251483649e-07,0.3282099358983305,0.16198000761435277,0.4596748672846068,0.05013518920270993,0.2650988416346843,0.14534068927701527,0.12419125162027878,0.4653692174680216,0.2601383811167616,0.4893383970537377,0.12580400490814297,0.12471921692135754,0.142491064123487,0.05388266958485205,0.529632252305017,0.2739940139866441
6.08344741900669e-06,0.24610800100864916,0.20098405675803083,0.3781503886879921,0.17475755354532801,0.01833541604983352,0.3980926522824153,0.48267832602494637,0.1008936056428048,0.15032753211560465,0.07704888621549275,0.5377717083730299,0.23485187329587262,0.09563486593340612,0.18161479864911081,0.39773719906535987,0.3250131363521232
1.2574528360004632e-06,0.48860616369310683,0.05758404427989952,0.38565302388868283,0.06815676813831098,0.2650627460892514,0.4874804483084889,0.08559555013395762,0.16186125546830205,0.4700308695590407,0.2754057147701074,0.16392434413706364,0.09063907153378822,0.17464043758659126,0.1795505762249236,0.39453697146918876,0.2512720147192964
5.923213620513761e-06,0.5063179272498747,0.023264589304663325,0.33665134169645905,0.13376614174900292,0.11210558721578961,0.3828739591368858,0.39874252829589296,0.1062779253514316,0.3167805692769437,0.19606717381036817,0.25470009408711924,0.23245216282556888,0.08741953634763988,0.20630863272089528,0.5026578482596293,0.20361398267183556
7.72029682324996e-06,0.4121549521060462,0.13441369946676252,0.380173590407841,0.0732577580193503,0.06782300660321772,0.40863768737810763,0.5079201697974733,0.015619136221201285,0.4905438131924683,0.12601604363621866,0.20217218817206092,0.18126795499925208,0.04315134275206281,0.21452513694576897,0.6278888788261063,0.11443464147606194
3.7245485540098555e-06,0.5151353837277705,0.16763766367887312,0.2378495448955497,0.07937740769780677,0.16174426500983233,0.13489598790956273,0.6530899694924472,0.05026977758815776,0.5363282211358515,0.1678910364007548,0.2549767178814211,0.04080402458197252,0.05640775999538686,0.19896839438445796,0.46548343408114545,0.27914041153900987
3.443230613177624e-06,0.20623428315773676,0.059110719938429174,0.48645751821097977,0.2481974786928543,0.02648816669366369,0.25362650786732427,0.380459351006548,0.3394259744324641,0.2830661721179273,0.1377950367419369,0.5118680390586774,0.06727075208145833,0.22475361146886094,0.15487513717088347,0.12610634057218512,0.49426491078807044
5.009297250758786e-06,0.17634145700921222,0.08796718779278867,0.46680962488418465,0.26888173031381435,0.015071954830264606,0.46016015171095453,0.2053628221422858,0.3194050713164951,0.5908084683890259,0.04473105967761962,0.10114735096006258,0.26331312097329196,0.18436608021894038,0.08510474097889603,0.4011391544508226,0.32939002435134096
6.744546686874955e-06,0.05517002479481284,0.2262288306014545,0.6308733947904996,0.08772774981323314,0.12763728676816263,0.7641254933767339,0.04574113933649329,0.06249608051861022,0.392776702038366,0.15322638999164273,0.372276184781074,0.08172072318891727,0.2916104884211495,0.2804856227644549,0.3363817742507465,0.09152211456364909
