mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
3.9644633209273256e-06,0.44173222768930803,0.3386407819843318,0.21962699032636013,0.06087190004869303,0.7232551712057821,0.21587292874552486,0.08552423287890365,0.4386721239976785,0.4758036431234178,0.42903414839792536,0.3631771250812068,0.20778872652086783
5.785448340068243e-06,0.2659070002419876,0.10353501556799832,0.6305579841900141,0.059799120275288165,0.5979872005920749,0.3422136791326369,0.01626268160829447,0.5610109349220976,0.4227263834696078,0.18011963659364288,0.2097433527264443,0.6101370106799129
1.087423365784426e-06,0.2458329883537321,0.16163930889262879,0.5925277027536391,0.3470563914731462,0.5311555772025652,0.12178803132428853,0.49838332494250426,0.3540992555081209,0.14751741954937478,0.5445377892357639,0.1893842576880829,0.2660779530761533
3.6050479669807455e-06,0.2664298219173651,0.14442083261751412,0.5891493454651209,0.0659185051871145,0.7503011044795503,0.1837803903333351,0.3084836486164134,0.13267117771183057,0.5588451736717559,0.5320441605141107,0.2069860561920403,0.260969783293849
1.5328237758161378e-06,0.16584569005865984,0.10723975258256924,0.726914557358771,0.540691741743374,0.15463699750102394,0.304671260755602,0.5523975501428987,0.16945699796033709,0.27814545189676415,0.5414651750808666,0.09052904173791115,0.3680057831812222
2.42003900758038e-06,0.04211508027332833,0.4439522890564714,0.5139326306702002,0.3384619007012201,0.38327814596669874,0.27825995333208114,0.2392188328850853,0.4059769051523056,0.35480426196260917,0.7295094709317873,0.17096323410535816,0.09952729496285465
8.7254924162564e-06,0.09988096138534067,0.16534290509329336,0.7347761335213661,0.0652196550816812,0.8696445112154075,0.0651358337029112,0.20981210334062894,0.5616962132907781,0.2284916833685929,0.3089607876328649,0.4125929983528636,0.2784462140142715
9.633996078250417e-06,0.34388572218181396,0.04690221599393285,0.6092120618242534,0.6675803647404843,0.28243784378860604,0.04998179147090964,0.3710978192623026,0.2737577464640762,0.3551444342736212,0.5177293601338547,0.14358348740258528,0.3386871524635599
7.443801414989974e-06,0.012015252213578742,0.279602791747973,0.7083819560384482,0.15802169103745742,0.5261871063193199,0.3157912026432226,0.09795518210089144,0.41624301260274665,0.48580180529636197,0.4543555251674167,0.2546102378277265,0.2910342370048568
4.822016351546499e-06,0.4189528346804354,0.18402829637749613,0.3970188689420685,0.35515334674702914,0.4387624356182981,0.20608421763467283,0.6819003290212607,0.030331518279911207,0.287768152698828,0.6982289739998366,0.2642786801316306,0.037492345868532895
