mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
4.745299002534513e-05,0.5084182509605751,0.16687845213419883,0.324703296905226,0.06069542629376001,0.348649171598657,0.5906554021075829,0.46378918867692265,0.3931623797962165,0.14304843152686095,0.4182386759835656,0.15760310739695,0.4241582166194845
9.513140456066068e-05,0.6979631633718598,0.10687231182212925,0.19516452480601099,0.22080348739221486,0.3430593452615568,0.4361371673462284,0.24156454169011252,0.42544961374809964,0.3329858445617878,0.6039307746334543,0.34801816966426524,0.0480510557022803
2.715212378625332e-05,0.10893435252904501,0.36353417287799566,0.5275314745929593,0.40567814031722155,0.030749033112542457,0.5635728265702361,0.17991744471667903,0.5105006146319773,0.30958194065134376,0.28894170666306246,0.39798235171573115,0.3130759416212065
6.756594181814815e-06,0.22028323651557746,0.2611558867301566,0.518560876754266,0.3303709643685818,0.49591515761720745,0.17371387801421073,0.5584971487501214,0.36439144755663905,0.07711140369323966,0.36141412858957833,0.29049527535036834,0.34809059606005327
1.4298744241886792e-05,0.3503493560535524,0.15768067921975973,0.4919699647266879,0.2541214900081749,0.47593865695862553,0.26993985303319945,0.328932513168343,0.35492294567865856,0.3161445411529984,0.38160877585831354,0.23434264533262467,0.3840485788090618
5.3001648106392836e-05,0.2536844928520397,0.6068531118343017,0.13946239531365873,0.3598221097960396,0.3130282500724571,0.3271496401315032,0.3641527995901406,0.52557179127855,0.1102754091313094,0.4293277492464207,0.15781998929730054,0.41285226145627874
4.8885170402386134e-05,0.4491684433622702,0.1328578009623505,0.41797375567537925,0.1697846293263925,0.3889645928867539,0.4412507777868537,0.35029572409057325,0.32656875329498497,0.3231355226144416,0.17526580306493228,0.43798724528072536,0.38674695165434225
2.0426490464049356e-05,0.0023601967767499232,0.27784397045200027,0.7197958327712499,0.37309311312304333,0.3359751980811822,0.2909316887957744,0.7165037496946515,0.17021118894036383,0.11328506136498462,0.3514110418376294,0.25084606450726876,0.39774289365510185
1.7368378420675208e-05,0.3100035708216761,0.0695236466033256,0.6204727825749983,0.2265615221022395,0.5779044656996892,0.19553401219807137,0.45953625841970863,0.4146237194454521,0.12584002213483927,0.5315030778361388,0.3495499912092854,0.11894693095457587
9.657115495060136e-06,0.42718969362341197,0.15614567750750083,0.41666462886908723,0.4080524150132619,0.4749752016577758,0.11697238332896229,0.03154627955237982,0.7225285492611755,0.24592517118644475,0.5968021375777091,0.325093729745458,0.07810413267683292
1.4562160348234657e-05,0.2676616915260841,0.2992007028598627,0.4331376056140532,0.4432141449811256,0.143213488500579,0.4135723665182953,0.36173389731207406,0.42337062202248193,0.21489548066544406,0.22229885229281726,0.47132231382575585,0.30637883388142695
4.831606112500503e-05,0.18303511366588593,0.21640003607159788,0.6005648502625162,0.03349049291850087,0.6798460234378216,0.28666348364367755,0.2032773305981908,0.26711513668369796,0.5296075327181112,0.32438367691685577,0.22833785519808703,0.4472784678850572
2.933540374653479e-05,0.15831988383643006,0.49965648256595163,0.3420236335976183,0.4193881915636228,0.35958756498681166,0.22102424344956567,0.5021480070137881,0.022526856773624038,0.47532513621258765,0.16674961574272998,0.5239734215962811,0.3092769626609889
4.7428717881078924e-05,0.17956447534115486,0.4220572123081235,0.39837831235072163,0.009839183293281761,0.5037650782389846,0.48639573846773354,0.5479296568285428,0.3385062761452268,0.1135640670262304,0.47467836311203604,0.3955471207111588,0.12977451617680524
3.0454675552403185e-05,0.289068798032447,0.18076766549860754,0.5301635364689455,0.3788595282601209,0.6092657275448727,0.011874744195006393,0.5672423344030587,0.139518984430766,0.29323868116617513,0.31841517989445955,0.6725434516485016,0.0090413684570389
2.7499557808837856e-05,0.3363476114176314,0.15075011842636404,0.5129022701560046,0.3258882588469675,0.4241362228718023,0.24997551828123024,0.3664107315192268,0.42819924183630903,0.2053900266444641,0.45200043186423683,0.15998380184412084,0.38801576629164225
1.9255060619186135e-05,0.28474520826428634,0.07941683597304339,0.6358379557626703,0.558098001832744,0.25790998783591085,0.18399201033134507,0.13075486613618156,0.6099094635246304,0.25933567033918814,0.2240318406054689,0.5881412333792079,0.18782692601532314
2.9510429296804035e-05,0.15606552256973022,0.3645538488981258,0.47938062853214386,0.08894299150197868,0.5402471717484977,0.37080983674952367,0.030922298924995872,0.5686247082227036,0.40045299285230046,0.320415615031915,0.5321010167148067,0.14748336825327837
1.2877064258825473e-05,0.44680934106469183,0.5237045730969854,0.029486085838322795,0.024605147645034076,0.3809978245808601,0.5943970277741059,0.21056382311712823,0.20536343404832566,0.584072742834546,0.460082990337299,0.18807731453486048,0.35183969512784047
5.770332974905888e-06,0.03320486436142278,0.17904881407176468,0.7877463215668125,0.466158972007122,0.3423897448213569,0.19145128317152107,0.41827984687117653,0.46356639519752185,0.11815375793130162,0.30062783020067224,0.2006034166760975,0.4987687531232303
6.270822556030594e-05,0.32727898001684524,0.22345110080450079,0.44926991917865405,0.31268924620018645,0.4639090075605958,0.2234017462392177,0.4664023680692639,0.404552331662258,0.12904530026847805,0.34665580034570365,0.6523048150367893,0.001039384617507133
7.772614734659575e-05,0.32121554069682706,0.25789093824243464,0.4208935210607384,0.04026130461452854,0.5204362278670962,0.43930246751837515,0.47231075025962,0.2398231998216595,0.28786604991872045,0.24583769267892888,0.3412860773134356,0.4128762300076356
